id,created_at,text
295278373238882305,2013-01-26 21:13:44,"Watching the alum WKU vs MiddleTen, lets get this, middle never could mess with us!!!!"
295025716700016640,2013-01-26 04:29:46,Fuuuuuuggggghhhhhhhhhhhcccccc!!!!!
294743603547365376,2013-01-25 09:48:45,@ClothSurgeon need to grab some pieces from you.
294193670670913536,2013-01-23 21:23:31,@A_Abramson I don't therefore why bring it backup after 13 years? Cuz he's in the Super Bowl? If his season was over u wouldn't of heard it?
294181311088840704,2013-01-23 20:34:24,@A_Abramson do u know if he did it or not?
294181144939880449,2013-01-23 20:33:45,@WorldOrderJae woooodey I told Austin n Gordon to go Hollar at u n get ur info a whole back but I got u
294177117493686272,2013-01-23 20:17:45,@chris_buskey what's the bet?
294176943388127232,2013-01-23 20:17:03,@nvosbig7 just ask
294176841432985601,2013-01-23 20:16:39,"Even tho I was cheering for the Pats, it's still no reason for the media to be doing a story on Ray Lewis's past from 13yrs ago!  Lame-bish"
293518809959120896,2013-01-22 00:41:52,"@BrianAintLyin lol you right tho well be fine a lil speed bump, respect the way you tweeted that g"
293517272813801473,2013-01-22 00:35:45,"Rockie Fresh
Electric Highway Vibes🎧🎶"
291758997785178113,2013-01-17 04:09:00,"Can't shoot worse then that as a team 6/16 free throws 2/18 3ptrs, well bounce back n get this streak back jumping Friday!!!!"
291037691364118529,2013-01-15 04:22:47,The hawks scored 58pt for the whole game???????????
290611454619557888,2013-01-14 00:09:04,Brady is that dude!!!🏈
290575157037252608,2013-01-13 21:44:50,"RT @unclejeffgreen: “@KWAPT: @chriswilcox44 @unclejeffgreen Celtics bench aka ""Gangster Squad""  http://t.co/RWzTE3pQ”(love it @CourtneyL ..."
290267090902978560,2013-01-13 01:20:42,RT @bballmaniac13: @CourtneyLee2211 made u this man. Can a huge fan since ur nets days get a follow?Keep workin.It doesn't go unnoticed! ...
290264287505678337,2013-01-13 01:09:33,THE POWER OF RESPECT IS TO NEVER DISRESPECT!!!
289494659489746945,2013-01-10 22:11:20,@stickypromo #getmoneyboyz!!!
285974103238774784,2013-01-01 05:01:54,Happy New Years
285910410769596417,2013-01-01 00:48:48,"YouTube, Trey Songz Sound a like ordering food. 💩 Had me dying!!! Yuuuuuupppp!!! Lmao can I get # twoooo twooo ooooawoahhaaaa!!"
285909982820573184,2013-01-01 00:47:06,@marc7brewer @unclejeffgreen @paulpierce34 @rajonrondo thanks brody
285614328734941184,2012-12-31 05:12:17,"Played like straight 💩, usually the D is on point straight trash!!!"
284125766512422914,2012-12-27 02:37:16,RT @boceltics18: Do you approve my wallpaper? @Jared_Sully0 @paulpierce34 @CourtneyLee2211 http://t.co/oHcBelxm
283672792304590848,2012-12-25 20:37:18,"Start of a good trip!!! I want to wish all my family, friends, and Celtic fans a Merry Christmas and may God continue to bless you all!!!"
283347998623289345,2012-12-24 23:06:41,RT @CityOfChampion2: @unclejeffgreen @CourtneyLee2211 imma b @ the game supporting the green can i get a rt. Lets get this win. #iamacel ...
283313253562585090,2012-12-24 20:48:38,when some1 from the past Tells some1 n the presences something that shouldn't matter and the present 1 believes it! Bish don't kill my vibe
281885961170874368,2012-12-20 22:17:04,@tb_brazelton Whatup darkskin
281882890755796992,2012-12-20 22:04:52,"Was asked to host a End of the world party, how's that sound?? Dumb as 💩!!! If you think it's true you don't believe in the man up stairs."
281621671167791106,2012-12-20 04:46:53,Damn I need a girlfriend!!!!!!!
280849274135277569,2012-12-18 01:37:39,Birthday S/O to the Rook @realkrisjo
280841657446969344,2012-12-18 01:07:23,"This show, Extreme Home MakeOver is Lowkey DOPE!!! 🏠Move that 🚌🚍"
279675165162496002,2012-12-14 19:52:10,@OzelleM happy belated birthday!!!!
279662110970089472,2012-12-14 19:00:17,My prayers go out to all the victims family's involved in the shooting!! 🙏👏
278924190646673408,2012-12-12 18:08:03,RT @RosiesPlace: Recent volunteers @Avery_Bradley @Jared_Sully0 &amp; @CourtneyLee2211 are welcome additions to the Dining Room. Thank you!
278669109519081472,2012-12-12 01:14:27,RT @Jared_Sully0: Rosie's Place thank you for letting me and @CourtneyLee2211 to serve food to those beautiful women and allowing us to  ...
278669061087440896,2012-12-12 01:14:16,RT @AriannWilliams: @courtneylee2211 @Jared_Sully0 volunteering at Rosies Place as they serve dinner. http://t.co/2hCVeFyB
278301232337129472,2012-12-11 00:52:39,RT @AriannWilliams: @paulpierce34 @jasonterry31 @unclejeffgreen @chriswilcox44 @CourtneyLee2211's version of Rudolf the Red-Nosed Reinde ...
278260171850010624,2012-12-10 22:09:29,"Just hit a massive pothole on the highway, instant flat tire!!!! They gotta put lights on these roads in MA can't see💩!!!!!!!!!!!!!!!! 👺"
278036831222784000,2012-12-10 07:22:00,@KylieBossie guess you like something else that's black!! Nice hair👧😆
277915462266920960,2012-12-09 23:19:44,@Sox_Fanatic_21 deeee!!!!😳
277655439792013312,2012-12-09 06:06:30,Damn Gina!!!! Floyd ain't gonna waste his time now!!😲
277258237785542656,2012-12-08 03:48:09,"#imaceltic #CelticsNation #greennation. My apologies there's no excuses I coulda sat 1hr I have to at least hit rim, ill take this one!!!!"
277257421758554112,2012-12-08 03:44:55,"Doc can tell the media it's cuz I sat 12 min before going in, I don't give a Damn I have to either make or at least hit rim!! I blew this 1!"
276568351487168513,2012-12-06 06:06:48,@SonjaGurL only if I was there
276568191264759808,2012-12-06 06:06:09,@VelascoAyanaB night
276550458477256704,2012-12-06 04:55:42,@xxcheeyxx hey hey hey
276538477053620224,2012-12-06 04:08:05,Glad we won!!now I need to a spot selling the 6pack of frozen White Castle burgers 🍔
276534582705266689,2012-12-06 03:52:36,@danielle_day26 kinda? Lol thanks
276534512358400000,2012-12-06 03:52:20,@The_Real_SA to Jeff?
276534362206531584,2012-12-06 03:51:44,@JacobG11145 we'll be in the playoffs
276100032455929857,2012-12-04 23:05:52,"She eyeing me like a ninja don't exist
Girl, I know you want this D&amp;@🌵"
276086537253433344,2012-12-04 22:12:14,@joelleakajojo dopeness
275796185720164353,2012-12-04 02:58:29,@TheRealBabyLoso @cncpts good looking homie
275793043951611905,2012-12-04 02:46:00,@KWAPT respect
275792376621068289,2012-12-04 02:43:21,@Labrite34 what store
275791786469908480,2012-12-04 02:41:00,@KWAPT @bdgastore naw where's it at?
275791255106117632,2012-12-04 02:38:53,@Believe_In_One nothing came up
275787895590227968,2012-12-04 02:25:32,"Looking for a couple DonC hats, help me out twitter?"
275710244158590976,2012-12-03 21:16:59,@ItsDeAndrea 👀 em now
275709556720549888,2012-12-03 21:14:15,I'm different yea I'm different pull up to the scene with my ceiling missing!!!!🔊🎶🚘🏁
275704824065044480,2012-12-03 20:55:27,@wsg_mitch no doubt
275703919462731776,2012-12-03 20:51:51,2chainz in Boston tomorrow???
275438169443409921,2012-12-03 03:15:51,Last episode of boardwalk should have been 2hrs long!!👺
274976657905946624,2012-12-01 20:41:58,“@KatiBodner: @KingGi0 @CourtneyLee2211 hi groupieee 👋”sheesh
274910199884705792,2012-12-01 16:17:53,Chiefs player kills girlfriend then shoots his self in the head!! Smh prayers to both their families.
274903327882493954,2012-12-01 15:50:35,"There's a cool guy on Instagram you should follow, Luckylee2211, ya bish"
274738721071435777,2012-12-01 04:56:30,@SuperTeague right on big bro!!! Section 5 grind
274737384141250560,2012-12-01 04:51:11,@pdpatt I see u dunking on ninjas
274736450812141568,2012-12-01 04:47:28,"911: what's the problem?
Me: like to report a missing 3pt shot.
911: where was it last seen?
Me: Houston, TX
911: gym flow YA BISH!
Swerve!"
