id,created_at,text
510481094840295424,2014-09-12 17:32:31,@HamzaAbdullah21 man I was trippin! I thought it was just me lol that's good to know
510118757621325824,2014-09-11 17:32:44,We have a special opportunity tonight to honor those who perished on that tragic unforgettable day 13 years ago by playing as hard as we can
509822063683858432,2014-09-10 21:53:46,RT @JaeAzizi: You know we always keep if 💯 @KlayThompson http://t.co/Hjx2r0ajSS
509816083055120384,2014-09-10 21:30:00,Gobert is ballin out
509470389060124672,2014-09-09 22:36:20,Great W tonight
509110393394839552,2014-09-08 22:45:51,🙌 Amen“@Zarifbros: Don't gain the world and lose your soul; wisdom is worth more then silver or gold #bobmarley #staytrue”
508946265510772736,2014-09-08 11:53:40,Football has the most bandwagon fans...easily #stayloyaltoyoursquad #itsonlyweekone
508772692015595520,2014-09-08 00:23:56,Worst part of fantasy football is when someone on ur bench balls out and that 20 points is useless 😑
508738495230140416,2014-09-07 22:08:03,Snapchats of the club are the weakest
508719617435373568,2014-09-07 20:53:03,RT @MontePooleCSN: @KlayThompson @RattoCSN Truth: Jack Johnson story should be required viewing or reading in every high school American Hi…
508716207240134657,2014-09-07 20:39:29,@RattoCSN true. I'll check it out on this 16 hr journey back to Cali in a week
508714373305487360,2014-09-07 20:32:12,@RattoCSN 1970 tho that's way before my generations time lol we need a remake
508713668020686848,2014-09-07 20:29:24,@DanWoikeSports yea but more Hollywood style one like ray or the new james brown movie. I feel like it would reach more people
508711771503206400,2014-09-07 20:21:52,They need to make a biopic of Jack Johnson (the boxer) can't imagine what he heard and went thru
508695831235424257,2014-09-07 19:18:31,@dothejaypanc shut up the raiders are about to comeback on y'all lol
508695319916187648,2014-09-07 19:16:30,"“@ryan262784:@KlayThompson why do you like the titans” Steve McNair, Eddie George, Javon Kearse, Keith Bullock were my fav players growin up"
508694008227319808,2014-09-07 19:11:17,Yea titans
508465411130548224,2014-09-07 04:02:55,If you don't like this song you probably don't have a soul Lol http://t.co/wP2Ur5HFdz
508158868354920448,2014-09-06 07:44:50,Tourney time
508023870105092096,2014-09-05 22:48:23,Been hoopin against these 2 since I was 14. Now playin for our country. #surreal #caliboys… http://t.co/p9SZw12Vy5
507864459407532035,2014-09-05 12:14:57,Got to swim in the Mediterranean Sea this AM with my boy @mehr_alejandro.Saltiest water I ever been… http://t.co/Mxj6CRn5Z8
507652503878373376,2014-09-04 22:12:43,Barcelona
507278630565986305,2014-09-03 21:27:04,Great W. 1 more in pool play gotta finish strong
506882127141433344,2014-09-02 19:11:31,@AbeLodwick 😂😂😂😂 touché #doublebutterondeck
506876269930504192,2014-09-02 18:48:14,@AbeLodwick wow u video game snob. I haven't been impressed with ur kart game since 96'
